@RELATION BigramTraining 

@ATTRIBUTE "P1[time] [de]" integer 
@ATTRIBUTE "P2[de] [time]" integer 
@ATTRIBUTE "P3[não] [ser]" integer 
@ATTRIBUTE "P4[paixão] [colorar]" integer 
@ATTRIBUTE "P5[de] [futebol]" integer 
@ATTRIBUTE "P6[em] [jogo]" integer 
@ATTRIBUTE "P7[kenny=braga] [kenny.braga@diariogaucho.com.br]" integer 
@ATTRIBUTE "P8[jogo] [de]" integer 
@ATTRIBUTE "P9[de] [jogo]" integer 
@ATTRIBUTE "P10[não] [poder]" integer 
@ATTRIBUTE "P11[de] [jogador]" integer 
@ATTRIBUTE "P12[de] [técnico]" integer 
@ATTRIBUTE "P13[de] [grêmio]" integer 
@ATTRIBUTE "P14[não] [ter]" integer 
@ATTRIBUTE "P15[de] [clube]" integer 
@ATTRIBUTE "P16[estar] [em]" integer 
@ATTRIBUTE "P17[ser] [em]" integer 
@ATTRIBUTE "P18[em] [brasileirão]" integer 
@ATTRIBUTE "P19[de] [brasileirão]" integer 
@ATTRIBUTE "P20[ser] [de]" integer 
@ATTRIBUTE "P21[depois] [de]" integer 
@ATTRIBUTE "P22[de] [ser]" integer 
@ATTRIBUTE "P23[em] [campo]" integer 
@ATTRIBUTE "P24[jogador] [de]" integer 
@ATTRIBUTE "P25[em] [segundo]" integer 
@ATTRIBUTE "P26[gol] [de]" integer 
@ATTRIBUTE "P27[ser] [muito]" integer 
@ATTRIBUTE "P28[de] [vitória]" integer 
@ATTRIBUTE "P29[em] [primeiro]" integer 
@ATTRIBUTE "P30[antes] [de]" integer 
@ATTRIBUTE "P31[segundo] [tempo]" integer 
@ATTRIBUTE "P32[em] [arena]" integer 
@ATTRIBUTE "P33[de] [em]" integer 
@ATTRIBUTE "P34[de] [colorar]" integer 
@ATTRIBUTE "P35[de] [torcedor]" integer 
@ATTRIBUTE "P36[não] [haver]" integer 
@ATTRIBUTE "P37[de] [título]" integer 
@ATTRIBUTE "P38[grêmio] [em]" integer 
@ATTRIBUTE "P39[de] [copa=do=brasil]" integer 
@ATTRIBUTE "P40[poder] [ser]" integer 
@ATTRIBUTE "P41[a] [noite]" integer 
@ATTRIBUTE "P42[ser] [bom]" integer 
@ATTRIBUTE "P43[técnico] [dunga]" integer 
@ATTRIBUTE "P44[entrar] [em]" integer 
@ATTRIBUTE "P45[final] [de]" integer 
@ATTRIBUTE "P46[de] [mundo]" integer 
@ATTRIBUTE "P47[em] [ano]" integer 
@ATTRIBUTE "P48[de] [segundo]" integer 
@ATTRIBUTE "P49[chegar] [a]" integer 
@ATTRIBUTE "P50[conquista] [de]" integer 
@ATTRIBUTE "P51[de] [ano]" integer 
@ATTRIBUTE "P52[ano] [ser]" integer 
@ATTRIBUTE "P53[ser] [prender]" integer 
@ATTRIBUTE "P54[de] [tráfico]" integer 
@ATTRIBUTE "P55[de=acordo] [com]" integer 
@ATTRIBUTE "P56[de] [crime]" integer 
@ATTRIBUTE "P57[ser] [encontrar]" integer 
@ATTRIBUTE "P58[casa] [de]" integer 
@ATTRIBUTE "P59[ser] [matar]" integer 
@ATTRIBUTE "P60[de] [droga]" integer 
@ATTRIBUTE "P61[em] [porto=alegre]" integer 
@ATTRIBUTE "P62[bala] [em]" integer 
@ATTRIBUTE "P63[tiro] [em]" integer 
@ATTRIBUTE "P64[de] [casa]" integer 
@ATTRIBUTE "P65[de] [homicídio]" integer 
@ATTRIBUTE "P66[ter] [ser]" integer 
@ATTRIBUTE "P67[prender] [em]" integer 
@ATTRIBUTE "P68[noite] [de]" integer 
@ATTRIBUTE "P69[de] [bala]" integer 
@ATTRIBUTE "P70[em] [cara]" integer 
@ATTRIBUTE "P71[de] [de]" integer 
@ATTRIBUTE "P72[manhã] [de]" integer 
@ATTRIBUTE "P73[ano] [em]" integer 
@ATTRIBUTE "P74[em] [noite]" integer 
@ATTRIBUTE "P75[em] [local]" integer 
@ATTRIBUTE "P76[ano] [passado]" integer 
@ATTRIBUTE "P77[tarde] [de]" integer 
@ATTRIBUTE "P78[suspeito] [de]" integer 
@ATTRIBUTE "P79[de] [quadrilha]" integer 
@ATTRIBUTE "P80[em] [manhã]" integer 
@ATTRIBUTE "P81[homicídio] [em]" integer 
@ATTRIBUTE "P82[em] [casa]" integer 
@ATTRIBUTE "P83[parte] [de]" integer 
@ATTRIBUTE "P84[tráfico] [de]" integer 
@ATTRIBUTE "P85[em] [tarde]" integer 
@ATTRIBUTE "P86[em] [região]" integer 
@ATTRIBUTE "P87[eduardo=torres] [eduardo.torres@diariogaucho.com.br]" integer 
@ATTRIBUTE "P88[em] [bairro]" integer 
@ATTRIBUTE "P89[tráfico] [em]" integer 
@ATTRIBUTE "P90[tentativa] [de]" integer 
@ATTRIBUTE "P91[em] [de]" integer 
@ATTRIBUTE "P92[a] [categoria]" integer 
@ATTRIBUTE "P93[postar] [por]" integer 
@ATTRIBUTE "P94[diáriogaúcho] [com.br]" integer 
@ATTRIBUTE "P95[@] [diáriogaúcho]" integer 
@ATTRIBUTE "P96[ser] [fazer]" integer 
@ATTRIBUTE "P97[por] [tiago=rech]" integer 
@ATTRIBUTE "P98[tiago=rech] [a]" integer 
@ATTRIBUTE "P99[de] [água]" integer 
@ATTRIBUTE "P100[dia] [de]" integer 
@ATTRIBUTE "P101[morador] [de]" integer 
@ATTRIBUTE "P102[prefeitura] [de]" integer 
@ATTRIBUTE "P103[de] [lixo]" integer 
@ATTRIBUTE "P104[há] [ano]" integer 
@ATTRIBUTE "P105[de] [prefeitura]" integer 
@ATTRIBUTE "P106[em] [dia]" integer 
@ATTRIBUTE "P107[ser] [realizar]" integer 
@ATTRIBUTE "P108[em=frente] [a]" integer 
@ATTRIBUTE "P109[michele=vaz=pradella] [a]" integer 
@ATTRIBUTE "P110[munhoz] [amanda.munhoz@diariogaucho.com.br]" integer 
@ATTRIBUTE "P111[por] [michele=vaz=pradella]" integer 
@ATTRIBUTE "P112[ter] [de]" integer 
@ATTRIBUTE "P113[de] [via]" integer 
@ATTRIBUTE "P114[rede] [de]" integer 
@ATTRIBUTE "P115[amanda] [munhoz]" integer 
@ATTRIBUTE "P116[de] [esgoto]" integer 
@ATTRIBUTE "P117[de] [morador]" integer 
@ATTRIBUTE "P118[de] [rua]" integer 
@ATTRIBUTE "P119[em] [rua]" integer 
@ATTRIBUTE "P120[de] [rede]" integer 
@ATTRIBUTE "P121[em] [alvorada]" integer 
@ATTRIBUTE "P122[ser] [preciso]" integer 
@ATTRIBUTE "P123[contato] [com]" integer 
@ATTRIBUTE "P124[dona] [de]" integer 
@ATTRIBUTE "P125[já] [ser]" integer 
@ATTRIBUTE "P126[de] [chuva]" integer 
@ATTRIBUTE "P127[auxiliar] [de]" integer 
@ATTRIBUTE "P128[de] [trabalho]" integer 
@ATTRIBUTE "P129[técnico] [em]" integer 
@ATTRIBUTE "P130[categoria] [vaga]" integer 
@ATTRIBUTE "P131[em] [área]" integer 
@ATTRIBUTE "P132[postado] [por]" integer 
@ATTRIBUTE "P133[com.br] [categoria]" integer 
@ATTRIBUTE "P134[estar] [com]" integer 
@ATTRIBUTE "P135[curso] [de]" integer 
@ATTRIBUTE "P136[vaga] [em]" integer 
@ATTRIBUTE "P137[de] [a]" integer 
@ATTRIBUTE "P138[dever] [ser]" integer 
@ATTRIBUTE "P139[cÁren] [cecília]" integer 
@ATTRIBUTE "P140[por] [cÁren]" integer 
@ATTRIBUTE "P141[baldocaren.baldo@diariogaucho.com.br] [categoria]" integer 
@ATTRIBUTE "P142[cecília] [baldocaren.baldo@diariogaucho.com.br]" integer 
@ATTRIBUTE "P143[de] [r]" integer 
@ATTRIBUTE "P144[área] [de]" integer 
@ATTRIBUTE "P145[por] [e-mail]" integer 
@ATTRIBUTE "P146[categoria] [curso]" integer 
@ATTRIBUTE "P147[de] [emprego]" integer 
@ATTRIBUTE "P148[de] [outubro]" integer 
@ATTRIBUTE "P149[rech] [@]" integer 
@ATTRIBUTE "P150[para] [curso]" integer 
@ATTRIBUTE "P151[com] [inscrição]" integer 
@ATTRIBUTE "P152[tiago] [rech-tiago]" integer 
@ATTRIBUTE "P153[rech-tiago] [rech]" integer 
@ATTRIBUTE "P154[por] [tiago]" integer 
@ATTRIBUTE "P155[enviar] [currículo]" integer 
@ATTRIBUTE "P156[inscrição] [abrir]" integer 
@ATTRIBUTE "P157[ensino] [fundamental]" integer 
@ATTRIBUTE "P158[e-mail] [para]" integer 
@ATTRIBUTE "P159[interessar] [dever]" integer 
@ATTRIBUTE "P160[período] [de]" integer 
@ATTRIBUTE "P161[por] [espaço=do=trabalhador]" integer 
@ATTRIBUTE "P162[de] [agosto]" integer 
@ATTRIBUTE class {esportes,policia,problema,trabalhador} 

@DATA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,policia
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,policia
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,policia
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,policia
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,policia
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,policia
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,policia
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,policia
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,policia
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,policia
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,policia
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,policia
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,policia
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,policia
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,policia
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,policia
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,policia
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,policia
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,policia
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,policia
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,policia
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,policia
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,policia
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,policia
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,policia
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,policia
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,policia
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,policia
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,policia
